시도,지역,기관유형,기관명,주소,대표전화,홈페이지,모집영역
서울,강동송파,교육청영재교육원,서울강동송파영재교육원(서울한산초),"서울 강동구 풍성로 261 (둔촌동, 한산초등학교) 서울한산초등학교",02-475-5762,http://www.hansan.es.kr/,"정보과학,"
서울,강동송파,교육청영재교육원,서울강동송파영재교육원(성내중),서울특별시 강동구 성안로7길 36 성내동 성내중학교 성내중학교,02-480-1600,https://seongnae.sen.ms.kr/,"미술,"
서울,강동송파,교육청영재교육원,서울강동송파영재교육원(송례중),"서울 송파구 위례순환로 429 (장지동, 송례중학교) 송례중학교",02-2144-2800,https://songrye.sen.ms.kr/,"과학,"
서울,강동송파,교육청영재교육원,서울강동송파영재교육원(송파중),"서울 송파구 동남로 203 (가락동, 송파중학교) ",02-402-0118,www.songpa.ms.kr,"과학,"
서울,강동송파,교육청영재교육원,서울강동송파영재교육원(아주중),서울특별시 송파구 올림픽로4길 69 잠실동 아주중학교 115 아주중학교,02-415-1696,http://www.sen.aju.ms.kr,"정보과학,"
서울,강동송파,교육청영재교육원,서울강동송파영재교육원(천일초),"서울 강동구 구천면로 266 (천호동, 서울천일초등학교) 서울천일초등학교",02-472-8700,http://chunil.es.kr/index.do,"수.과학,"
서울,강동송파,교육청영재교육원,서울강동송파영재교육원(한산중),서울특별시 강동구 풍성로 251 둔촌동 한산중학교 161-1,02-474-4903,https://hansan.sen.ms.kr/,"수학,수.과학,"
서울,강동송파,교육청영재교육원,서울강동송파영재교육원(해누리중),"서울 송파구 송파대로37길 95 (가락동, 해누리초중 이음학교) ",02-403-1994,http://haenuri.sen.ms.kr/index.do,"수학,"
서울,강서양천,영재학급,봉영여중영재학급,서울특별시 양천구 목동동로2길 68 신정동 봉영여자중학교 325-8,02-2648-7124,www.bongyoung.ms.kr,"음악,수.과학,"
서울,강서양천,영재학급,서울양화초영재학급,서울특별시 양천구 목동중앙북로16길 57 목동 서울양화초등학교 서울양화초등학교,02-2646-3510,http://www.yanghwa.es.kr,"수.과학,"
서울,강서양천,영재학급,신목중영재학급,서울특별시 양천구 목동중앙로 88 목동 신목중학교 ,02-2648-2142,shinmok.ms.kr,"융합,"
서울,강서양천,영재학급,화곡고영재학급,서울특별시 강서구 강서로45길 69 내발산동 화곡고등학교 화곡고등학교,070-8277-2908,hwagok.sen.hs.kr,"과학,수학,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(덕원예고),"서울 강서구 강서로45길 91-44 (내발산동, 덕원여고, 예고, 중학교) 덕원예술고등학교",02-2660-7911,https://dwarts.sen.hs.kr/,"미술,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(서울갈산초),"서울 양천구 목동로 31 (신정동, 서울갈산초등학교) 서울갈산초등학교",02-2649-7232,http://www.galsan1.es.kr,"융합,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(서울목운초),서울특별시 양천구 목동동로 235 목동 목운초등학교.중학교 강서양천수학영재교육원,02-2061-5212,www.mogun.es.kr,"수학,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(서울백석초),서울특별시 강서구 공항대로 491 등촌동 백석초등학교 서울백석초등학교,02-3661-3237,http://www.bsbs.es.kr,"수.과학,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(서울수명초),서울특별시 강서구 수명로1길 84 내발산동 서울수명초등학교 서울수명초등학교,070-4626-6600,http://www.sumyeong.es.kr,"미술,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(서울신서초),"서울 양천구 목동서로10길 35 (신정동, 신서초등학교) 서울신서초등학교",02-2648-0878,www.sinseo.es.kr,"과학,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(서울영도초),"서울 양천구 목동중앙로 70 (목동, 서울영도초등학교) 컴퓨터1실",02-2647-2387,www.youngdo.es.kr,"융합,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(수명중),"서울 강서구 수명로2길 16 (내발산동, 수명중학교) ",02-6738-1200,http://www.sumyeong.sen.ms.kr,"과학,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(신서중),서울특별시 양천구 중앙로 206 신정동 신서중학교 목련관 2층 과학정보영재교육부,02-2654-8011,http://sinseo.sen.ms.kr,"수학,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(염경중),"서울 강서구 양천로69길 35 (염창동, 염경중학교) 3층 융합정보영재교육실",02-3661-6252,www.ymgng.ms.kr,"정보과학,"
서울,강서양천,교육청영재교육원,서울강서양천영재교육원(염창중),"서울 강서구 양천로67가길 83 (염창동, 염창중학교) 염창중학교",02-3663-8148,http://www.yumchang.ms.kr,"음악,"
서울,강남서초,영재학급,계성초영재학급,서울특별시 서초구 신반포로19길 23 반포동 계성초등학교 계성초등학교,02-590-5500,http://www.gyeseong1882.es.kr,"수학,"
서울,강남서초,영재학급,서울교대부설초영재학급,"서울 서초구 서초중앙로 96 (서초동, 서울교육대학교,서울교대초등학교) ",02-6009-6000,https://snueps.sen.es.kr/,"수.과학,"
서울,강남서초,영재학급,서울대도초영재학급,서울특별시 강남구 선릉로 209 도곡동 서울대도초등학교 서울대도초등학교,02-3463-5377,http://sdaedo.sen.es.kr/index.do,"수.과학,"
서울,강남서초,영재학급,서울도곡초영재학급(단위학교),"서울 강남구 선릉로64길 33 (대치동, 도곡초등학교) 924-10 서울도곡초등학교",02-580-4500,http://www.dogok.es.kr/,"수학,수.과학,"
서울,강남서초,영재학급,서울반원초영재학급,"서울 서초구 잠원로3길 28 (잠원동, 반원초등학교) 잠원로 3길 28",02-599-5662,http://www.banwon.es.kr,"수.과학,"
서울,강남서초,영재학급,서울방일초영재학급,서울특별시 서초구 방배로18길 52 방배동 방일초등학교 167-4,02-3472-5142,http://www.bang-il.es.kr,"수학,"
서울,강남서초,영재학급,서울방현초영재학급,서울특별시 서초구 효령로4길 58 방배동 방현초등학교 방현초등학교,02-521-9878,www.banghyun.es.kr,"융합,"
서울,강남서초,영재학급,서울서일초영재학급,"서울 서초구 남부순환로339길 38 (서초동, 서일초등학교) ",02-598-5013,https://seoulseoil.sen.es.kr/,"수.과학,"
서울,강남서초,영재학급,서울신동초영재학급,서울특별시 서초구 나루터로 15 잠원동 신동초등학교 서울신동초등학교,02-595-8555,http://www.sindong.es.kr,"수.과학,"
서울,강남서초,영재학급,서울신중초영재학급,서울특별시 서초구 남부순환로317길 15 서초동 서울신중초등학교 교무실,02-521-2811,www.sinjung.es.kr,"수.과학,"
서울,강남서초,영재학급,서울언북초영재학급,"서울 강남구 삼성로135길 42 (청담동, 언북초등학교) 서울언북초등학교",02-514-5981,www.eonbuk.es.kr,"수.과학,"
서울,강남서초,영재학급,서울원명초영재학급,서울특별시 서초구 고무래로 90 -6 서초동 원명초등학교 1685-1,02-593-4492,"http://www,wonmyong.es.kr","수.과학,"
서울,강남서초,영재학급,서울학동초영재학급,서울특별시 강남구 선릉로115길 42 논현동 학동초등학교 264-7,02-546-5185,hakdong.es.kr,"수학,"
서울,강남서초,영재학급,신사중영재학급,서울특별시 강남구 압구정로 123 압구정동 신사중학교 신사중학교,02-541-1062,http://www.sinsa.ms.kr,"정보과학,"
서울,강남서초,영재학급,진선여중영재학급,서울특별시 강남구 선릉로85길 27 역삼동 진선여자중학교 진선여자중학교,02-2185-4300,http://www.jinseon.ms.kr,"수.과학,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(개원중),"서울 강남구 영동대로 101 (개포동, 개원중학교) 과학영재부",02-3411-8321,http://www.gaewon.ms.kr/,"과학,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(경원중),서울특별시 서초구 신반포로33길 39 잠원동 경원중학교 66-3,02-593-6578,http://gyeongwon.sen.ms.kr,"과학,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(구룡중),"서울 강남구 선릉로 103 (개포동, 구룡중학교) 구룡중학교",02-576-6186,http://gury.ms.kr,"수학,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(대명중),서울특별시 강남구 역삼로87길 26 대치동 대명중학교 대명중학교,02-563-3701,http://daemyeong.sen.ms.kr,"수학,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(서운중),서울특별시 서초구 서운로 115 서초동 서운중학교 1325-1 서운중학교,02-3473-2701,www.seoun.ms.kr,"미술,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(서울대치초),서울특별시 강남구 양재천로 363 대치동 대치초등학교 서울특별시 강남구 양재천로 363,02-555-2455,http://www.daechi.es.kr/,"수.과학,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(서울서초초),서울특별시 서초구 서운로 178 서초동 서초초등학교 서울서초초등학교,02-3482-0831,www.seocho.es.kr,"과학,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(서울언북초),"서울 강남구 삼성로135길 42 (청담동, 언북초등학교) 서울언북초등학교",02-514-5981,http://www.eonbuk.es.kr,"수.과학,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(서울일원초),서울특별시 강남구 영동대로4길 20 일원동 일원초등학교 서울일원초등학교,02-445-7813,ilwon.sen.es.kr,"융합,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(서울포이초),"서울 강남구 개포로22길 87 (개포동, 포이초등학교) 서울포이초등학교",02-578-7334,http://poi.sen.es.kr/,"과학,"
서울,강남서초,교육청영재교육원,서울강남서초영재교육원(서울학동초),서울특별시 강남구 선릉로115길 42 논현동 학동초등학교 264-7,02-546-5185,http://www.hakdong.es.kr,"수학,"
서울,동작관악,영재학급,대방중영재학급,서울특별시 동작구 여의대방로10길 24 신대방동 대방중학교 492-200,02-831-2503,daebang.sen.ms.kr,"수.과학,"
서울,동작관악,영재학급,서울봉현초영재학급,서울특별시 관악구 성현로 117 봉천동 서울봉현초등학교 1704번지 서울봉현초등학교,02-885-1985,www.bonghyun.es.kr,"융합,"
서울,동작관악,영재학급,서울삼일초영재학급,"서울 동작구 사당로23나길 27 (사당동, 서울삼일초등학교) 서울삼일초등학교",02-3477-9473,http://www.samil.es.kr,"융합,"
서울,동작관악,영재학급,중대부중영재학급,서울특별시 동작구 서달로 124 흑석동 중앙대학교 사범대학 부속중학교 중앙대부속중,02-827-9114,http://www.cau.ms.kr,"수학,"
서울,동작관악,교육청영재교육원,서울동작관악영재교육원(대방중),서울특별시 동작구 여의대방로10길 24 신대방동 대방중학교 492-200,02-831-2503,http://daebang.sen.ms.kr/,"미술,"
서울,동작관악,교육청영재교육원,서울동작관악영재교육원(미성중),서울특별시 관악구 문성로16길 40 신림동 서울미성중학교 자연과학부,02-860-0900,http://www.misung.ms.kr/index.do,"과학,"
서울,동작관악,교육청영재교육원,서울동작관악영재교육원(봉원중),"서울 관악구 관악로24가길 15 (봉천동, 서울봉원중학교) 본관 3층 3학년부실",02-879-1543,https://bongwon.sen.ms.kr/,"수학,"
서울,동작관악,교육청영재교육원,서울동작관악영재교육원(서울강남초),서울특별시 동작구 강남초등길 15 상도1동 강남초등학교 서울강남초등학교,02-824-4471,http://www.kangnam-se.es.kr/,"음악,"
서울,동작관악,교육청영재교육원,서울동작관악영재교육원(서울남사초),서울특별시 동작구 동작대로13길 22 사당동 서울남사초등학교 서울남사초등학교,02-522-0333,www.namsa.es.kr,"수.과학,"
서울,동작관악,교육청영재교육원,서울동작관악영재교육원(서울미성초),서울특별시 관악구 문성로 79 신림동 서울미성초등학교 서울미성초등학교,02-839-8302,http://misung.es.kr,"과학,"
서울,동작관악,교육청영재교육원,서울동작관악영재교육원(서울청룡초),"서울 관악구 관악로5길 61 (봉천동, 서울청룡초등학교) 교무실",02-871-5850,www.chungryong.es.kr,"수.과학,"
서울,동작관악,교육청영재교육원,서울동작관악영재교육원(서울흑석초),서울특별시 동작구 현충로 87 흑석동 서울흑석초등학교 7-1 서울흑석초등학교,02-815-3276,http://www.heukseok.es.kr,"수학,"
서울,동작관악,교육청영재교육원,서울동작관악영재교육원(인헌중),서울특별시 관악구 인헌9길 35 봉천동 서울인헌중학교 인헌중학교,02-882-5970,http://www.inhun.ms.kr/,"발명,"
서울,성동광진,영재학급,경복초영재학급,"서울 광진구 천호대로130길 58 (능동, 경복초등학교) 25 경복초등학교",02-2204-1200,http://kbes.kr,"정보과학,수.과학,"
서울,성동광진,영재학급,대원고영재학급,"서울 광진구 용마산로22길 26 (중곡동, 대원학원) 대원고등학교",02-2204-1555,http://daewon.sen.hs.kr/,"과학,"
